manager_id,email_address,start_date,last_login,user_id
880036D9-568A-47BC-80FB-3C9BC5D74313,1DvK4BPi2pf9FVkgcjBQM,2023-Dec-09,2025-01-15,61
EFEABEA5-981B-4E45-8F13-425C456BF7F6,6McOLem2XEPgud5CelX0lREnv,2020-Dec-04,2025-02-21,62
A37D98B9-98E7-43ED-9B27-A79EFDDAC033,xwly0vC9Lb3gBhDeInxi,2022-Dec-27,2025-03-11,63
2AB96C22-181C-42DC-8B11-3EDAA281D4F8,fZgRc5GFUDKbNMCIoLvYJLU,2024-Feb-08,2025-02-25,64
EFEABEA5-981B-4E45-8F13-425C456BF7F6,BUTZEyu48AwvxcpNLt4aoNJWPr,2021-Mar-08,2025-02-08,65
2AB96C22-181C-42DC-8B11-3EDAA281D4F8,9SItz7EsoYaitSwUlxAhoBISy21v,2023-Oct-20,2025-01-22,66
880036D9-568A-47BC-80FB-3C9BC5D74313,EnhR2NB0ef72kAhLD8KUvtgk5,2022-Apr-03,2025-02-21,67
0213F1C0-01D9-422C-8737-19FBFA902082,1TE0ar9FlB7MymOSPJNO,2021-Mar-22,2025-01-28,68
78FFE618-36C0-4A45-BB0F-8803B79D2A1F,P7ZCTLY5zGfjM7qQ13qj33n8nuo,2022-Jun-02,2025-02-04,69
A37D98B9-98E7-43ED-9B27-A79EFDDAC033,h4wAGqDHmEe46j6G9imofuY,2024-Feb-09,2025-04-02,70
CDD3AA5D-F8BF-40BB-B220-36147E1B75F7,7MXDkcsR3dlVUmigUj95I,2022-Sep-23,2025-02-07,71
A37D98B9-98E7-43ED-9B27-A79EFDDAC033,gGZQCXs6WSaHEsWXymO8sQ,2022-Aug-01,2025-02-09,20
0213F1C0-01D9-422C-8737-19FBFA902082,GqfO4vTwjMMeOi5qDg8thyFM,2023-Mar-06,2025-01-14,72
78FFE618-36C0-4A45-BB0F-8803B79D2A1F,SEGrqEu2C0sLJbbZ08mit,2023-May-29,2025-03-29,22
EFEABEA5-981B-4E45-8F13-425C456BF7F6,L42t4YE5qtQJ8G0vSUmg,2022-Mar-15,2025-01-19,73
880036D9-568A-47BC-80FB-3C9BC5D74313,jGsYzdebM82Y7XpNHce6vlNjVr,2024-May-29,2025-04-06,74
0213F1C0-01D9-422C-8737-19FBFA902082,hvpKLgFEycceRzVLl5oLAWKMs,2020-Dec-02,2025-03-05,75
A37D98B9-98E7-43ED-9B27-A79EFDDAC033,BCjYvIzMARxtnlTDRxyR0QOyptM7H,2020-Dec-07,2025-03-17,76
A37D98B9-98E7-43ED-9B27-A79EFDDAC033,1e6UgzAaemTm1bW7rnU2rPwQ4d23,2022-Nov-09,2025-01-08,77
880036D9-568A-47BC-80FB-3C9BC5D74313,h7SHjGLUqMlKb8JJly0AJ7nJj3H,2022-Nov-20,2025-02-15,32
0213F1C0-01D9-422C-8737-19FBFA902082,XR7WxaJcgJkiz2iuDX7eg,2024-Jun-26,2025-02-13,78
2AB96C22-181C-42DC-8B11-3EDAA281D4F8,9S7Qf63IZtpVKdZ4NhsV2kXuJeu,2022-Jun-18,2025-03-18,79
6A6EE61B-2793-4D65-BDC5-14F849AEEC32,YXXQh7Xp1BjBZoxrDA2,2023-Oct-21,2025-01-25,80
880036D9-568A-47BC-80FB-3C9BC5D74313,uB2PcOJPv95N0IIrnyuANH7,2024-Sep-25,2025-03-05,81
A37D98B9-98E7-43ED-9B27-A79EFDDAC033,Qc3edDKAL2PiF3yUoKbA3WF,2023-Jul-22,2025-02-04,82
0213F1C0-01D9-422C-8737-19FBFA902082,Yhos33fjrhQwdef0kkkHB,2025-Feb-20,2025-02-08,83
850A74DC-8ED7-4AE0-A998-94A30E8C1E4C,bCJQZ2N0NCsk04u5PEXrVtkFL,2020-May-31,2025-01-29,84
78FFE618-36C0-4A45-BB0F-8803B79D2A1F,HnOdbx7gMqudI8IrGMMYN,2021-Nov-26,2025-03-20,85
0213F1C0-01D9-422C-8737-19FBFA902082,rJEGvpOqUGttuEZNYZ6x3DRglLMrJ,2021-Aug-10,2025-04-05,86
A37D98B9-98E7-43ED-9B27-A79EFDDAC033,ljylLsAHuKzvB77Iu5ysB9,2020-Dec-03,2025-03-30,87
