manager_id,email_address,start_date,last_login,user_id
EFEABEA5-981B-4E45-8F13-425C456BF7F6,aRg9g4MiCDTFZLLZSHOX1EZJ,2024-May-29,2025-02-12,58
78FFE618-36C0-4A45-BB0F-8803B79D2A1F,uCpu4PUdONdTl3VyEhn5PUz,2024-May-29,2025-02-12,59
880036D9-568A-47BC-80FB-3C9BC5D74313,wHjfXJnjwph6VZDFdcKySXUNVRAr,2022-Aug-01,2025-03-05,60
880036D9-568A-47BC-80FB-3C9BC5D74313,blZK54lK6SKXoR1qSCIgR,2023-Dec-09,2025-01-15,61
EFEABEA5-981B-4E45-8F13-425C456BF7F6,jg3YaMlPHGdthCBTopcsBJEFm,2020-Dec-04,2025-02-21,62
A37D98B9-98E7-43ED-9B27-A79EFDDAC033,OLo7J6wmMpqwXhQ2FoUN,2022-Dec-27,2025-03-11,63
2AB96C22-181C-42DC-8B11-3EDAA281D4F8,gC3SwRRJaW63ylE3SAxGcej,2024-Feb-08,2025-02-25,64
EFEABEA5-981B-4E45-8F13-425C456BF7F6,vWo52608cASCz3tb3yj7su9BZL,2021-Mar-08,2025-02-08,65
2AB96C22-181C-42DC-8B11-3EDAA281D4F8,FYe0yOzCVz8EikSFlthV0ATzpidI,2023-Oct-20,2025-01-22,66
880036D9-568A-47BC-80FB-3C9BC5D74313,TklCb035Yggy4KNL5WhVb28k5,2022-Apr-03,2025-02-21,67
0213F1C0-01D9-422C-8737-19FBFA902082,ZNsK7neWumios8WtCp3y,2021-Mar-22,2025-01-28,68
78FFE618-36C0-4A45-BB0F-8803B79D2A1F,8PEQmHAnf8lD35nwuOQcB5JFYMQ,2022-Jun-02,2025-02-04,69
A37D98B9-98E7-43ED-9B27-A79EFDDAC033,86DzVF3p4VjsLtdnrikhrGd,2024-Feb-09,2025-04-02,70
CDD3AA5D-F8BF-40BB-B220-36147E1B75F7,HVej9k4VVBpZDyNfgb8Z9,2022-Sep-23,2025-02-07,71
A37D98B9-98E7-43ED-9B27-A79EFDDAC033,AzXgXu1CfKIkZxTnxOSN0V,2022-Aug-01,2025-02-09,20
0213F1C0-01D9-422C-8737-19FBFA902082,DIP4fWOITjF8Orc8eRghEYPv,2023-Mar-06,2025-01-14,72
78FFE618-36C0-4A45-BB0F-8803B79D2A1F,j4bZRcu55e9HdAYLTYXlM,2023-May-29,2025-03-29,22
EFEABEA5-981B-4E45-8F13-425C456BF7F6,UvDzLkkjdyMMOpIltPmu,2022-Mar-15,2025-01-19,73
880036D9-568A-47BC-80FB-3C9BC5D74313,wGOcvQSFQCHHkZlCQ1VWfjHWAJ,2024-May-29,2025-04-06,74
0213F1C0-01D9-422C-8737-19FBFA902082,kWeOl2AuCmWdretBqnIopz9wq,2020-Dec-02,2025-03-05,75
A37D98B9-98E7-43ED-9B27-A79EFDDAC033,AA03OEdiSVMz8bXFAhSEYMTZHtGsu,2020-Dec-07,2025-03-17,76
A37D98B9-98E7-43ED-9B27-A79EFDDAC033,sbrJgTlKRj5IcnXwtayTxX53MB9V,2022-Nov-09,2025-01-08,77
880036D9-568A-47BC-80FB-3C9BC5D74313,hpDHToMGuJkGqJaor8mVnygwY7I,2022-Nov-20,2025-02-15,32
0213F1C0-01D9-422C-8737-19FBFA902082,uRlKzhKjaRB4kJVJhfRkl,2024-Jun-26,2025-02-13,78
2AB96C22-181C-42DC-8B11-3EDAA281D4F8,Z0fhmrZN8PpYPw5tph5bhfLR5hq,2022-Jun-18,2025-03-18,79
6A6EE61B-2793-4D65-BDC5-14F849AEEC32,adRRARgQeekFgZKErPR,2023-Oct-21,2025-01-25,80
880036D9-568A-47BC-80FB-3C9BC5D74313,p1FZdUC3vvJUp0bXkfzblDF,2024-Sep-25,2025-03-05,81
A37D98B9-98E7-43ED-9B27-A79EFDDAC033,EpvceadEnwBwXEfLvMGTMnZ,2023-Jul-22,2025-02-04,82
0213F1C0-01D9-422C-8737-19FBFA902082,zqUB2kxVPByiXDUfFzyAc,2025-Feb-20,2025-02-08,83
850A74DC-8ED7-4AE0-A998-94A30E8C1E4C,7rQcgoux1zJDkTxJP8OZ34fv5,2020-May-31,2025-01-29,84
78FFE618-36C0-4A45-BB0F-8803B79D2A1F,zBSY25lVIPjtjjCoCHYVN,2021-Nov-26,2025-03-20,85
0213F1C0-01D9-422C-8737-19FBFA902082,pKH8aikxDG0ezO2XLaOxSVTX2H3QG,2021-Aug-10,2025-04-05,86
A37D98B9-98E7-43ED-9B27-A79EFDDAC033,dQ2jKjLMUhiHSNLKAfUmJn,2020-Dec-03,2025-03-30,87
