manager_id,email_address,start_date,last_login,user_id
2AB96C22-181C-42DC-8B11-3EDAA281D4F8,QHUkXmCI4uwr2MJE4ztwFX9jS2Q,2023-Jul-04,2025-01-22,15
6A6EE61B-2793-4D65-BDC5-14F849AEEC32,vOEtT8KqNOWdvA7cJVDblmfz3FGf,2021-May-09,2025-02-05,16
880036D9-568A-47BC-80FB-3C9BC5D74313,BJSA7Cv0WY59I4cki4jOeqOiNKk,2022-Jun-25,2025-02-10,17
2AB96C22-181C-42DC-8B11-3EDAA281D4F8,yXAapoXJKH21phYZ2AvITx,2020-Nov-04,2025-03-25,18
4828D9F6-5959-4646-92AD-8A8AD49ABE4A,NBOSY2xRtmy7P3i1WgL5,2020-Jun-11,2025-01-21,19
CDD3AA5D-F8BF-40BB-B220-36147E1B75F7,zLKuShtlSPZzeS9FrGSq5,2021-Mar-20,2025-02-13,16
EFEABEA5-981B-4E45-8F13-425C456BF7F6,44lHj5GzfYku6p5Htlw25P,2021-Sep-30,2025-01-16,17
EFEABEA5-981B-4E45-8F13-425C456BF7F6,ffbNIIdcCGU6GL0tvWrW2sx4g,2022-Feb-22,2025-01-14,20
850A74DC-8ED7-4AE0-A998-94A30E8C1E4C,3Tn4QzZMTKW1G51X6YhHDjw,2023-Feb-25,2025-04-05,21
EFEABEA5-981B-4E45-8F13-425C456BF7F6,7miHHqZR3D1pIufuRRX5MYXIkWs,2024-Oct-07,2025-02-10,18
850A74DC-8ED7-4AE0-A998-94A30E8C1E4C,bMs7xwWNVGzfsxC6JlizivWXOB,2021-Aug-11,2025-02-14,22
2AB96C22-181C-42DC-8B11-3EDAA281D4F8,tIHLCv3ava8QcEREfSxJ,2022-Jul-29,2025-04-04,23
A37D98B9-98E7-43ED-9B27-A79EFDDAC033,fepN63lHeg7bZBgoHNZHfL7izY6y,2025-Feb-23,2025-04-03,24
CDD3AA5D-F8BF-40BB-B220-36147E1B75F7,8USDMGWctGqnopycPX85VQA,2024-Feb-18,2025-03-03,25
A37D98B9-98E7-43ED-9B27-A79EFDDAC033,QMQPxAd0cjN9FDLmfINfTHLA,2023-May-05,2025-03-13,26
EFEABEA5-981B-4E45-8F13-425C456BF7F6,1o5D0V1LM35MfmKob8qh07fXRzUBap,2024-Aug-10,2025-03-03,27
CDD3AA5D-F8BF-40BB-B220-36147E1B75F7,Goca0QBeH4K28D5OftiBl,2024-Aug-26,2025-02-13,28
6A6EE61B-2793-4D65-BDC5-14F849AEEC32,cDYCtnyVilZosqMbFW31UiOy6f,2022-Sep-02,2025-02-18,29
6A6EE61B-2793-4D65-BDC5-14F849AEEC32,GS2hI3jfVVV9t2vi8ED1gsS02s,2024-Jan-26,2025-02-24,30
0213F1C0-01D9-422C-8737-19FBFA902082,XCsnT2a9G7hvxgTX1HJB72A,2022-Jan-25,2025-02-26,31
6A6EE61B-2793-4D65-BDC5-14F849AEEC32,BXwpEJ01e6ug0pJMtDVD,2020-Aug-03,2025-01-09,32
2AB96C22-181C-42DC-8B11-3EDAA281D4F8,xudThGFLyp3CcR8hf5t,2024-Aug-14,2025-02-11,33
880036D9-568A-47BC-80FB-3C9BC5D74313,mbwiTknpbh7YkQYfx3U428F5c8,2023-Aug-14,2025-03-24,4
6A6EE61B-2793-4D65-BDC5-14F849AEEC32,2c5ZzNJ5jyK3XfkzLclMguA6bt3M,2020-May-18,2025-03-06,34
EFEABEA5-981B-4E45-8F13-425C456BF7F6,Se8s2r7jYHsZkfllmnoobRGbg,2023-Apr-25,2025-03-05,35
2AB96C22-181C-42DC-8B11-3EDAA281D4F8,EGfGcI9VYnsJsAlyY048XE,2022-Nov-28,2025-03-03,36
4828D9F6-5959-4646-92AD-8A8AD49ABE4A,Eex82U1tJt5lNfgXmDZ7p,2021-Feb-06,2025-01-18,37
6A6EE61B-2793-4D65-BDC5-14F849AEEC32,LiEM3jumOHRAphnZdTB,2025-Jan-14,2025-01-29,38
4828D9F6-5959-4646-92AD-8A8AD49ABE4A,EU9uMCU210l35HcvXJlbAz,2022-Mar-29,2025-02-16,39
880036D9-568A-47BC-80FB-3C9BC5D74313,bM65hGBKm8It7qGZgqHh9UBV,2023-Dec-15,2025-01-09,40
6A6EE61B-2793-4D65-BDC5-14F849AEEC32,eg1egTP5LspSGEgT4tzwK,2023-Sep-15,2025-04-01,41
EFEABEA5-981B-4E45-8F13-425C456BF7F6,INGDDTNq37dO2i5MUI6adXDkhgZ3,2023-Oct-16,2025-04-03,42
6A6EE61B-2793-4D65-BDC5-14F849AEEC32,avagri8DqENtiIjZy8tswbBIjtzrCc,2025-Mar-04,2025-04-07,43
A37D98B9-98E7-43ED-9B27-A79EFDDAC033,qrUm6C1nmAQVOAPSR0FjHF3LO,2024-Dec-18,2025-03-14,38
4828D9F6-5959-4646-92AD-8A8AD49ABE4A,Chsc4RGeHNGjQO4EiywWbsB,2024-Jan-24,2025-01-10,44
880036D9-568A-47BC-80FB-3C9BC5D74313,BQNvPELBy9KD3zIvk6RVKHWXNr5geS,2021-Aug-31,2025-03-10,45
2AB96C22-181C-42DC-8B11-3EDAA281D4F8,DUWTTJN1QVTDNQx9whrK,2020-Oct-05,2025-01-17,46
A37D98B9-98E7-43ED-9B27-A79EFDDAC033,vzrXWxUYs3vyBQVA85i,2023-Aug-12,2025-03-18,4
2AB96C22-181C-42DC-8B11-3EDAA281D4F8,sZXhumDR0xEuyMpeeFAGj0c,2024-Apr-28,2025-01-07,47
EFEABEA5-981B-4E45-8F13-425C456BF7F6,L2KsqlBRAFZKMJc7S5feae,2025-Jan-17,2025-01-25,48
850A74DC-8ED7-4AE0-A998-94A30E8C1E4C,YLqSAJQYGcaOyHUT3FnAgIY,2021-Sep-11,2025-01-10,15
CDD3AA5D-F8BF-40BB-B220-36147E1B75F7,bSmZleF4Yp3QUH5ypWcgReGn,2022-Feb-15,2025-01-17,49
EFEABEA5-981B-4E45-8F13-425C456BF7F6,PlVDjRHjTcxfCesdDdiQvlP,2021-Feb-10,2025-02-03,50
78FFE618-36C0-4A45-BB0F-8803B79D2A1F,aJlGoiNTlJhzgfG3flVJ5c1f,2023-Dec-25,2025-03-16,51
880036D9-568A-47BC-80FB-3C9BC5D74313,ChWLNKjZVOEN32Yrl0qnmxqz,2021-Aug-10,2025-02-24,52
2AB96C22-181C-42DC-8B11-3EDAA281D4F8,SNR9Ck1Sj6qSyBYDRSCLItv,2023-Mar-06,2025-04-05,53
78FFE618-36C0-4A45-BB0F-8803B79D2A1F,1gtliKUMf0vnpl5s5,2021-Jul-11,2025-01-08,26
4828D9F6-5959-4646-92AD-8A8AD49ABE4A,R0ghzVk4wA2tJOCm26BVO6gSXx0,2021-May-01,2025-03-16,27
6A6EE61B-2793-4D65-BDC5-14F849AEEC32,TXc9TY62069efqeUwUELfBu,2022-Dec-25,2025-02-25,54
6A6EE61B-2793-4D65-BDC5-14F849AEEC32,pLoLeLkJc2WVdLRHfcwOW,2021-Feb-22,2025-02-11,55
880036D9-568A-47BC-80FB-3C9BC5D74313,frQRO88bRW3eqmkCFFPeO,2024-Sep-24,2025-03-15,56
0213F1C0-01D9-422C-8737-19FBFA902082,a4eck7XWzp3O4CiyfzjX,2023-May-12,2025-03-17,57
0213F1C0-01D9-422C-8737-19FBFA902082,smGkHE46EGVJmu2hlVRX5paJ1,2022-Dec-26,2025-03-10,22
EFEABEA5-981B-4E45-8F13-425C456BF7F6,pb547AIKrJocJ4m8RdbE6GAp,2024-May-29,2025-02-12,58
78FFE618-36C0-4A45-BB0F-8803B79D2A1F,10A6txmrxw9Hwg7AULUcL5G,2024-May-29,2025-02-12,59
880036D9-568A-47BC-80FB-3C9BC5D74313,Jxr83cAwZtfsHqyfWXiWG1H064r7,2022-Aug-01,2025-03-05,60
880036D9-568A-47BC-80FB-3C9BC5D74313,HCMLmxLcBjnOewcMApuAg,2023-Dec-09,2025-01-15,61
EFEABEA5-981B-4E45-8F13-425C456BF7F6,ZD1mMEtL3QTVL4MWnoN9Vpyif,2020-Dec-04,2025-02-21,62
A37D98B9-98E7-43ED-9B27-A79EFDDAC033,xfaMZpepVKYGsprRZEOD,2022-Dec-27,2025-03-11,63
2AB96C22-181C-42DC-8B11-3EDAA281D4F8,p8QFonaCBJiA0og0VuNCXRg,2024-Feb-08,2025-02-25,64
EFEABEA5-981B-4E45-8F13-425C456BF7F6,v8o265C5Xxru7EHANOBzjym3fI,2021-Mar-08,2025-02-08,65
2AB96C22-181C-42DC-8B11-3EDAA281D4F8,xnK2oXhI552XvUlSdGwSMGO24BgH,2023-Oct-20,2025-01-22,66
880036D9-568A-47BC-80FB-3C9BC5D74313,F09cOrIMGodN1zoO44baL6vaD,2022-Apr-03,2025-02-21,67
0213F1C0-01D9-422C-8737-19FBFA902082,UhrTWfni2CePzVXu7P6Q,2021-Mar-22,2025-01-28,68
78FFE618-36C0-4A45-BB0F-8803B79D2A1F,gphW8vXMZWwWERN5J4NTGN2Mjuo,2022-Jun-02,2025-02-04,69
A37D98B9-98E7-43ED-9B27-A79EFDDAC033,9YNX7l5YAlmbyZDNUssPRva,2024-Feb-09,2025-04-02,70
CDD3AA5D-F8BF-40BB-B220-36147E1B75F7,cjUHv06l1i4Ukkll5wzhL,2022-Sep-23,2025-02-07,71
A37D98B9-98E7-43ED-9B27-A79EFDDAC033,CpCmatWj2Zhhy5YtvX7T8p,2022-Aug-01,2025-02-09,20
0213F1C0-01D9-422C-8737-19FBFA902082,bOMWLQPrGntLfqvo7hWuwsWi,2023-Mar-06,2025-01-14,72
78FFE618-36C0-4A45-BB0F-8803B79D2A1F,K4PUyGK5zAng3gssFx1Hy,2023-May-29,2025-03-29,22
EFEABEA5-981B-4E45-8F13-425C456BF7F6,8ndRy1ixRjl7NTUzGN06,2022-Mar-15,2025-01-19,73
880036D9-568A-47BC-80FB-3C9BC5D74313,SM96HsnPNr5KAPNbgyrlIDvFKq,2024-May-29,2025-04-06,74
0213F1C0-01D9-422C-8737-19FBFA902082,vMptccr6JhkRhsppVoDYDDq8f,2020-Dec-02,2025-03-05,75
A37D98B9-98E7-43ED-9B27-A79EFDDAC033,Nqgz4Y784jGZYESCIpvbRzwehaH4y,2020-Dec-07,2025-03-17,76
A37D98B9-98E7-43ED-9B27-A79EFDDAC033,hBKYI0tf7EkOSR6WbyELR19P9Cpq,2022-Nov-09,2025-01-08,77
880036D9-568A-47BC-80FB-3C9BC5D74313,lpL1Lc2V6hR4KeLDtbDwoBOu8sx,2022-Nov-20,2025-02-15,32
0213F1C0-01D9-422C-8737-19FBFA902082,TgWavUtBKFKCMvvqaqo8i,2024-Jun-26,2025-02-13,78
2AB96C22-181C-42DC-8B11-3EDAA281D4F8,lEC2v6TjKsBx4q7w9V4qB6SAcdO,2022-Jun-18,2025-03-18,79
6A6EE61B-2793-4D65-BDC5-14F849AEEC32,rumoAePYCBI7hOHu0wc,2023-Oct-21,2025-01-25,80
880036D9-568A-47BC-80FB-3C9BC5D74313,lqAls0GV092ZeRTTurHfQYU,2024-Sep-25,2025-03-05,81
A37D98B9-98E7-43ED-9B27-A79EFDDAC033,rzW7hBY4kQctpzikYBu4mVX,2023-Jul-22,2025-02-04,82
0213F1C0-01D9-422C-8737-19FBFA902082,tLpiIWiLFkQfbhFcMyYET,2025-Feb-20,2025-02-08,83
850A74DC-8ED7-4AE0-A998-94A30E8C1E4C,UGPuvkV7s8AkCNLlCVrVc53sY,2020-May-31,2025-01-29,84
78FFE618-36C0-4A45-BB0F-8803B79D2A1F,HuI8QOTEx6YKlqHTwgvtn,2021-Nov-26,2025-03-20,85
0213F1C0-01D9-422C-8737-19FBFA902082,aAPyW4VIXbnNgvYq3tzz1MuaTP0NI,2021-Aug-10,2025-04-05,86
A37D98B9-98E7-43ED-9B27-A79EFDDAC033,3lo11YEJYLV0uH1qQBjW5T,2020-Dec-03,2025-03-30,87
